user_id,game,action,time,country_code
17530772,Tropico 4,play,18.7,DE
17530772,State of Decay,play,18.5,DE
17530772,Tropico 3 Absolute Power,play,18.2,DE
17530772,Max Payne 3,play,18.0,DE
17530772,Mortal Kombat X,play,17.5,DE
17530772,Magic The Gathering - Duels of the Planeswalkers 2013,play,17.5,DE
17530772,Saints Row IV,play,17.4,DE
17530772,L.A. Noire,play,17.0,DE
17530772,Rayman Origins,play,16.9,DE
17530772,Batman Arkham City,play,15.4,DE
17530772,Amnesia The Dark Descent,play,14.7,DE
17530772,Arma 2 Operation Arrowhead,play,14.7,DE
17530772,Mortal Kombat Komplete Edition,play,14.6,DE
17530772,Saints Row The Third,play,14.3,DE
17530772,Metro 2033,play,13.8,DE
17530772,South Park The Stick of Truth,play,13.0,DE
17530772,DiRT 3,play,12.9,DE
17530772,Total War SHOGUN 2,play,12.8,DE
17530772,Batman Arkham Asylum GOTY Edition,play,12.6,DE
17530772,Empire Total War,play,12.2,DE
17530772,Tom Clancy's Splinter Cell Conviction,play,12.2,DE
17530772,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,12.1,DE
17530772,Metro Last Light,play,12.0,DE
17530772,Wolfenstein The New Order,play,11.9,DE
17530772,The Wolf Among Us,play,11.7,DE
17530772,Magic The Gathering  Duels of the Planeswalkers 2012,play,11.7,DE
17530772,DRAGON BALL XENOVERSE,play,11.6,DE
17530772,Killing Floor,play,11.5,DE
17530772,Tomb Raider,play,11.4,DE
17530772,Company of Heroes Opposing Fronts,play,11.3,DE
17530772,RollerCoaster Tycoon 3 Platinum!,play,11.2,DE
17530772,Trine 2,play,11.0,DE
17530772,Sid Meier's Civilization V,play,10.8,DE
17530772,Dead Space 2,play,10.7,DE
17530772,Ghostbusters The Video Game,play,10.7,DE
17530772,THE KING OF FIGHTERS XIII STEAM EDITION,play,10.4,DE
17530772,Resident Evil 5 / Biohazard 5,play,10.3,DE
17530772,Alice Madness Returns,play,9.8,DE
17530772,Majesty 2,play,9.8,DE
17530772,Portal 2,play,9.6,DE
17530772,RAGE,play,9.5,DE
17530772,Call of Duty World at War,play,9.5,DE
17530772,Call of Duty Black Ops II - Multiplayer,play,9.3,DE
17530772,The Walking Dead Season Two,play,9.2,DE
17530772,Rising Storm/Red Orchestra 2 Multiplayer,play,9.2,DE
17530772,Duke Nukem Forever,play,9.1,DE
17530772,Trials Evolution Gold Edition,play,9.0,DE
17530772,Street Fighter IV,play,8.9,DE
17530772,The Four Kings Casino and Slots,play,8.8,DE
17530772,Sonic Generations,play,8.7,DE
17530772,Penumbra Overture,play,8.4,DE
17530772,Cry of Fear,play,8.3,DE
17530772,Aliens vs. Predator,play,8.0,DE
17530772,Medal of Honor(TM) Multiplayer,play,8.0,DE
17530772,Outlast,play,7.5,DE
17530772,Hitman Absolution,play,7.2,DE
17530772,Grow Home,play,7.1,DE
17530772,Rayman Legends,play,6.8,DE
17530772,Call of Duty Modern Warfare 2,play,6.7,DE
17530772,resident evil 4 / biohazard 4,play,6.4,DE
17530772,Medal of Honor(TM) Single Player,play,6.1,DE
17530772,Alan Wake,play,6.0,DE
17530772,Dead Rising 2,play,5.6,DE
17530772,Garry's Mod,play,5.3,DE
17530772,The Forest,play,5.2,DE
17530772,ACE COMBAT ASSAULT HORIZON Enhanced Edition,play,5.0,DE
17530772,Dead Space,play,5.0,DE
17530772,Amnesia A Machine for Pigs,play,5.0,DE
17530772,Serious Sam 3 BFE,play,4.9,DE
17530772,Grand Theft Auto Vice City,play,4.8,DE
17530772,Stronghold 3,play,4.7,DE
17530772,Tom Clancy's Rainbow Six Vegas 2,play,4.7,DE
17530772,Borderlands 2,play,4.4,DE
17530772,"Warhammer 40,000 Space Marine",play,4.4,DE
17530772,Virtua Tennis 4,play,4.4,DE
17530772,Goat Simulator,play,4.3,DE
17530772,Call of Duty 4 Modern Warfare,play,4.3,DE
17530772,BRINK,play,4.0,DE
17530772,Silent Hill Homecoming,play,4.0,DE
17530772,Bulletstorm,play,3.9,DE
17530772,Back to the Future Ep 1 - It's About Time,play,3.5,DE
17530772,RIFT,play,3.5,DE
17530772,Grand Theft Auto San Andreas,play,3.5,DE
17530772,Half-Life 2,play,3.2,DE
17530772,Medal of Honor Airborne,play,3.1,DE
17530772,Anno 2070,play,3.1,DE
17530772,Alien Isolation,play,3.1,DE
17530772,Tomb Raider Underworld,play,3.0,DE
17530772,Need for Speed Hot Pursuit,play,3.0,DE
17530772,Deus Ex Human Revolution,play,2.9,DE
17530772,F.E.A.R. 3,play,2.8,DE
17530772,Tony Hawk's Pro Skater HD,play,2.8,DE
17530772,Call of Duty Black Ops II - Zombies,play,2.6,DE
17530772,The Stanley Parable,play,2.5,DE
17530772,Tom Clancy's Splinter Cell Chaos Theory,play,2.4,DE
17530772,Dead Island Riptide,play,2.1,DE
17530772,Rust,play,2.1,DE
17530772,Unreal Tournament 3 Black Edition,play,2.1,DE
17530772,Company of Heroes 2,play,2.1,DE
17530772,Subnautica,play,2.0,DE
17530772,Road Redemption,play,2.0,DE
17530772,SOMA,play,1.8,DE
17530772,Fable - The Lost Chapters,play,1.8,DE
17530772,Dota 2,play,1.7,DE
17530772,Sniper Elite 3,play,1.7,DE
17530772,Kentucky Route Zero,play,1.6,DE
17530772,Lucius,play,1.5,DE
17530772,Half-Life 2 Lost Coast,play,1.5,DE
17530772,Albino Lullaby Episode 1,play,1.5,DE
17530772,Might & Magic Heroes VI,play,1.4,DE
17530772,Call of Duty Modern Warfare 3,play,1.4,DE
17530772,Dishonored,play,1.4,DE
17530772,Command and Conquer Red Alert 3,play,1.4,DE
17530772,S.T.A.L.K.E.R. Call of Pripyat,play,1.4,DE
17530772,"Sir, You Are Being Hunted",play,1.2,DE
17530772,Worms Armageddon,play,1.2,DE
17530772,Trine,play,1.1,DE
17530772,Max Payne,play,1.0,DE
17530772,Magicka 2,play,0.9,DE
17530772,The Darkness II,play,0.9,DE
17530772,Resident Evil Revelations / Biohazard Revelations,play,0.9,DE
17530772,PAYDAY The Heist,play,0.8,DE
17530772,The Hat Man Shadow Ward,play,0.7,DE
17530772,Spec Ops The Line,play,0.7,DE
17530772,Age of Empires III Complete Collection,play,0.6,DE
17530772,Overlord II,play,0.6,DE
17530772,Dead Realm,play,0.6,DE
17530772,Blur,play,0.6,DE
17530772,Counter-Strike Source,play,0.6,DE
17530772,"Warhammer 40,000 Dawn of War II  Retribution",play,0.6,DE
17530772,Alan Wake's American Nightmare,play,0.6,DE
17530772,YOU DON'T KNOW JACK Vol. 1 XL,play,0.5,DE
17530772,Grand Theft Auto III,play,0.5,DE
17530772,Five Nights at Freddy's 4,play,0.5,DE
17530772,DiRT Showdown,play,0.5,DE
17530772,PlanetSide 2,play,0.5,DE
17530772,ArcaniA,play,0.5,DE
17530772,Half-Life Blue Shift,play,0.5,DE
17530772,DOOM 3,play,0.4,DE
17530772,Supreme Commander,play,0.4,DE
17530772,SimCity 4 Deluxe,play,0.4,DE
17530772,Grand Theft Auto Episodes from Liberty City,play,0.4,DE
17530772,Batman Arkham Origins,play,0.4,DE
17530772,Painkiller Hell & Damnation,play,0.3,DE
17530772,FlatOut 2,play,0.3,DE
17530772,Red Faction Armageddon,play,0.3,DE
17530772,Men of War Assault Squad,play,0.3,DE
17530772,Commandos 3 Destination Berlin,play,0.3,DE
17530772,The Ultimate DOOM,play,0.3,DE
17530772,Leo's Fortune,play,0.3,DE
17530772,Stealth Bastard Deluxe,play,0.3,DE
17530772,Napoleon Total War,play,0.2,DE
17530772,YOU DON'T KNOW JACK Vol. 2,play,0.2,DE
17530772,The Long Dark,play,0.2,DE
17530772,Max Payne 2 The Fall of Max Payne,play,0.2,DE
17530772,Team Fortress 2,play,0.2,DE
17530772,The Binding of Isaac,play,0.2,DE
17530772,Haunted Memories,play,0.2,DE
17530772,Keep Talking and Nobody Explodes,play,0.2,DE
17530772,Half-Life 2 Episode Two,play,0.1,DE
17530772,Thief 2,play,0.1,DE
41465526,Dota 2,play,2.4,US
197571337,Tom Clancy's Ghost Recon Phantoms - EU,play,115.0,GE
197571337,MicroVolts Surge,play,4.0,GE
197571337,Counter-Strike Nexon Zombies,play,1.2,GE
197571337,PlanetSide 2,play,1.0,GE
197571337,Magicka Wizard Wars,play,0.6,GE
197571337,Dirty Bomb,play,0.3,GE
94335638,The Elder Scrolls V Skyrim,play,149.0,CL
95780749,Goat Simulator,play,18.4,FR
95780749,Terraria,play,7.7,FR
95780749,Life Is Strange,play,5.3,FR
95780749,SimCity 4 Deluxe,play,4.5,FR
95780749,LIMBO,play,3.9,FR
95780749,Team Fortress 2,play,1.9,FR
95780749,To the Moon,play,1.7,FR
95780749,60 Seconds!,play,1.6,FR
95780749,CreaVures,play,1.6,FR
95780749,Orcs Must Die! 2,play,1.1,FR
95780749,Surgeon Simulator,play,0.7,FR
95780749,Plants vs. Zombies Game of the Year,play,0.5,FR
95780749,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,play,0.4,FR
95780749,Spooky's House of Jump Scares,play,0.2,FR
95780749,Five Nights at Freddy's,play,0.2,FR
156565178,ARK Survival Evolved,play,50.0,US
156565178,Fallout 4,play,41.0,US
156565178,METAL GEAR SOLID V THE PHANTOM PAIN,play,35.0,US
156565178,Borderlands 2,play,33.0,US
156565178,Pro Evolution Soccer 2015,play,31.0,US
156565178,The Elder Scrolls V Skyrim,play,24.0,US
156565178,Valkyria Chronicles,play,21.0,US
156565178,Middle-earth Shadow of Mordor,play,18.6,US
156565178,DARK SOULS II,play,14.0,US
156565178,XCOM Enemy Unknown,play,13.1,US
156565178,Sid Meier's Civilization V,play,12.0,US
156565178,PAYDAY 2,play,11.7,US
156565178,Rust,play,11.0,US
156565178,Deus Ex Human Revolution - Director's Cut,play,9.0,US
156565178,STAR WARS Knights of the Old Republic II The Sith Lords,play,8.7,US
156565178,Divinity Original Sin,play,7.7,US
156565178,Garry's Mod,play,7.2,US
156565178,Mortal Kombat X,play,6.8,US
156565178,Hitman Absolution,play,6.1,US
156565178,Prison Architect,play,5.7,US
156565178,Company of Heroes (New Steam Version),play,4.7,US
156565178,L.A. Noire,play,4.7,US
156565178,Mark of the Ninja,play,4.6,US
156565178,Tomb Raider,play,4.4,US
156565178,Sleeping Dogs Definitive Edition,play,4.4,US
156565178,BioShock Infinite,play,4.1,US
156565178,Batman Arkham City GOTY,play,4.0,US
156565178,Left 4 Dead 2,play,3.9,US
156565178,Sniper Elite V2,play,3.7,US
156565178,Saints Row IV,play,3.6,US
156565178,Thief,play,3.5,US
156565178,Alpha Protocol,play,3.2,US
156565178,The Witcher 2 Assassins of Kings Enhanced Edition,play,3.2,US
156565178,Spec Ops The Line,play,3.1,US
156565178,"Papers, Please",play,2.7,US
156565178,Total War SHOGUN 2,play,2.5,US
156565178,Batman Arkham Knight,play,2.5,US
156565178,Dungeon Defenders,play,2.3,US
156565178,Kingdoms of Amalur Reckoning,play,2.3,US
156565178,BioShock,play,2.2,US
156565178,Far Cry 3,play,2.2,US
156565178,Wolfenstein The Old Blood ,play,2.0,US
156565178,Company of Heroes 2,play,1.9,US
156565178,resident evil 4 / biohazard 4,play,1.8,US
156565178,Hotline Miami,play,1.7,US
156565178,Star Wars - Battlefront II,play,1.6,US
156565178,The Forest,play,1.6,US
156565178,Mortal Kombat Komplete Edition,play,1.5,US
156565178,The Walking Dead,play,1.1,US
156565178,Don't Starve,play,0.9,US
156565178,South Park The Stick of Truth,play,0.9,US
156565178,Rising Storm/Red Orchestra 2 Multiplayer,play,0.9,US
156565178,Trine 2,play,0.5,US
156565178,Arma 2,play,0.5,US
156565178,Guacamelee! Gold Edition,play,0.5,US
156565178,The Darkness II,play,0.4,US
156565178,Counter-Strike Global Offensive,play,0.4,US
156565178,Anomaly Warzone Earth,play,0.4,US
156565178,Just Cause 2,play,0.4,US
156565178,Killing Floor,play,0.3,US
156565178,Binary Domain,play,0.3,US
208879416,Counter-Strike Global Offensive,play,298.0,AR
208879416,Dota 2,play,279.0,AR
208879416,Bloody Trapland,play,0.7,AR
208879416,DiggerOnline,play,0.4,AR
208879416,Kung Fury,play,0.2,AR
208879416,ComaMortuary,play,0.2,AR
241725931,Trove,play,8.1,CN
241725931,Unturned,play,7.3,CN
241725931,Team Fortress 2,play,0.6,CN
241725931,Forsaken World ,play,0.3,CN
99244433,Call of Duty Modern Warfare 3,play,466.0,IT
99244433,Spec Ops The Line,play,408.0,IT
99244433,Sniper Elite 3,play,315.0,IT
99244433,Sniper Elite V2,play,143.0,IT
99244433,Call of Duty Modern Warfare 3 - Multiplayer,play,0.2,IT
128285073,Dota 2,play,6.2,CN
88612445,Team Fortress 2,play,114.0,RU
86898348,Counter-Strike Source,play,2.8,PH
65152385,Football Manager 2012,play,2088.0,TR
65152385,Football Manager 2010,play,1238.0,TR
65152385,Batman Arkham City GOTY,play,118.0,TR
65152385,Football Manager 2015,play,103.0,TR
65152385,Sid Meier's Civilization IV,play,98.0,TR
65152385,Grand Theft Auto San Andreas,play,74.0,TR
65152385,Counter-Strike Global Offensive,play,43.0,TR
65152385,Amnesia The Dark Descent,play,29.0,TR
65152385,Portal 2,play,17.9,TR
65152385,Left 4 Dead 2,play,17.3,TR
11940338,Elite Dangerous,play,131.0,SE
11940338,Don't Starve,play,52.0,SE
11940338,Grand Theft Auto V,play,46.0,SE
11940338,The Witcher 3 Wild Hunt,play,45.0,SE
11940338,Counter-Strike Global Offensive,play,44.0,SE
11940338,Fallout 4,play,39.0,SE
11940338,Watch_Dogs,play,37.0,SE
11940338,H1Z1,play,35.0,SE
11940338,Far Cry 4,play,32.0,SE
11940338,Batman Arkham Knight,play,31.0,SE
11940338,Terraria,play,30.0,SE
11940338,Dying Light,play,26.0,SE
11940338,Borderlands The Pre-Sequel,play,23.0,SE
11940338,DayZ,play,22.0,SE
11940338,Alien Isolation,play,19.8,SE
11940338,Evolve,play,15.6,SE
11940338,Dishonored,play,15.5,SE
11940338,Batman Arkham Origins,play,13.6,SE
11940338,Metro Last Light,play,12.6,SE
11940338,Dead Island,play,11.9,SE
11940338,SOMA,play,11.1,SE
11940338,ARK Survival Evolved,play,10.5,SE
11940338,Tomb Raider,play,10.4,SE
11940338,Alan Wake,play,9.6,SE
11940338,Thief,play,9.4,SE
11940338,Half-Life 2,play,7.5,SE
11940338,The Stanley Parable,play,6.6,SE
11940338,Dirty Bomb,play,6.1,SE
11940338,Grow Home,play,5.2,SE
11940338,FEZ,play,5.0,SE
11940338,Natural Selection 2,play,4.6,SE
11940338,The Vanishing of Ethan Carter,play,4.3,SE
11940338,The Showdown Effect,play,3.6,SE
11940338,Absolute Drift,play,3.0,SE
11940338,Hotline Miami,play,2.6,SE
11940338,Layers of Fear,play,2.2,SE
11940338,Among the Sleep,play,2.2,SE
11940338,Don't Starve Together Beta,play,2.1,SE
11940338,Dark Souls Prepare to Die Edition,play,2.1,SE
11940338,LUFTRAUSERS,play,1.6,SE
11940338,PlanetSide 2,play,1.5,SE
11940338,The Jackbox Party Pack,play,1.4,SE
11940338,The Long Dark,play,1.3,SE
11940338,DOOM 3 BFG Edition,play,1.2,SE
11940338,Left 4 Dead,play,0.9,SE
11940338,Titan Souls,play,0.9,SE
11940338,Teleglitch Die More Edition,play,0.9,SE
11940338,Arma 3,play,0.9,SE
11940338,Amnesia The Dark Descent,play,0.9,SE
11940338,Thomas Was Alone,play,0.8,SE
11940338,The Expendabros,play,0.8,SE
11940338,Life Is Strange,play,0.6,SE
11940338,0RBITALIS,play,0.6,SE
11940338,10 Second Ninja,play,0.5,SE
11940338,Saints Row The Third,play,0.5,SE
11940338,Botanicula,play,0.4,SE
11940338,Montague's Mount,play,0.4,SE
11940338,Counter-Strike Source,play,0.4,SE
11940338,Left 4 Dead 2,play,0.3,SE
11940338,Speedball 2 HD,play,0.3,SE
11940338,McPixel,play,0.2,SE
11940338,Garry's Mod,play,0.2,SE
11940338,Over 9000 Zombies!,play,0.2,SE
11940338,Audiosurf,play,0.1,SE
60113114,Counter-Strike Source,play,498.0,RU
60113114,Half-Life 2 Deathmatch,play,0.2,RU
60113114,Day of Defeat Source,play,0.1,RU
223253799,Toribash,play,2.0,BR
223253799,Team Fortress 2,play,1.0,BR
186948698,Dizzel,play,0.7,UA
29302014,Path of Exile,play,539.0,DE
29302014,Counter-Strike Global Offensive,play,16.6,DE
29302014,Dead Island Epidemic,play,13.1,DE
29302014,FINAL FANTASY VIII,play,10.9,DE
29302014,Left 4 Dead 2,play,10.2,DE
29302014,Infestation Survivor Stories,play,9.7,DE
29302014,Contagion,play,3.9,DE
29302014,Garry's Mod,play,3.5,DE
29302014,PAYDAY 2,play,3.0,DE
29302014,Alien Swarm,play,2.1,DE
29302014,Grand Theft Auto IV,play,1.3,DE
29302014,La Tale,play,0.9,DE
29302014,Grand Theft Auto Episodes from Liberty City,play,0.4,DE
186074387,Unturned,play,21.0,NL
107708102,Team Fortress 2,play,9.8,PL
216514851,Dota 2,play,144.0,JP
190369653,Unturned,play,0.6,DE
239260834,Team Fortress 2,play,13.0,CN
86256882,Dota 2,play,6015.0,HU
86256882,Team Fortress 2,play,68.0,HU
86256882,Borderlands 2,play,52.0,HU
86256882,Deus Ex Human Revolution,play,51.0,HU
86256882,The Binding of Isaac,play,27.0,HU
86256882,Half-Life 2,play,16.5,HU
86256882,BioShock Infinite,play,15.6,HU
86256882,Bastion,play,10.1,HU
86256882,Antichamber,play,9.6,HU
86256882,Road Not Taken,play,8.2,HU
86256882,Portal 2,play,7.7,HU
86256882,Portal,play,6.1,HU
86256882,Half-Life 2 Episode Two,play,5.9,HU
86256882,Trine,play,5.6,HU
86256882,Gunpoint,play,3.9,HU
86256882,Half-Life 2 Episode One,play,3.7,HU
86256882,Capsized,play,1.9,HU
86256882,Tiny and Big Grandpa's Leftovers,play,1.7,HU
86256882,3DMark,play,1.6,HU
86256882,Hotline Miami,play,1.1,HU
86256882,Hard Reset,play,0.5,HU
201383036,Dota 2,play,2.3,US
201352784,Dota 2,play,0.8,CN
214291946,Team Fortress 2,play,10.1,MX
201052506,Counter-Strike Nexon Zombies,play,0.2,TH
97818502,Company of Heroes (New Steam Version),play,28.0,MN
97818502,The Elder Scrolls V Skyrim,play,21.0,MN
97818502,Serious Sam HD The Second Encounter,play,12.4,MN
97818502,Age of Empires II HD Edition,play,12.1,MN
97818502,Warframe,play,9.5,MN
97818502,Dota 2,play,2.3,MN
97818502,Far Cry 3,play,2.3,MN
97818502,Dirty Bomb,play,2.0,MN
86732465,Dota 2,play,2141.0,US
86732465,Counter-Strike,play,1115.0,US
86732465,Call of Duty Black Ops II - Multiplayer,play,81.0,US
86732465,Counter-Strike Global Offensive,play,5.3,US
86732465,Need for Speed Hot Pursuit,play,1.3,US
86732465,Age of Empires III Complete Collection,play,1.0,US
86732465,Call of Duty Black Ops II,play,0.7,US
86732465,Counter-Strike Condition Zero Deleted Scenes,play,0.6,US
207869089,Unturned,play,49.0,DE
207869089,Dota 2,play,46.0,DE
207869089,TERA,play,35.0,DE
207869089,Counter-Strike Global Offensive,play,29.0,DE
207869089,No More Room in Hell,play,14.2,DE
207869089,FreeStyle2 Street Basketball,play,6.7,DE
207869089,H1Z1,play,4.5,DE
207869089,The Ship,play,3.3,DE
207869089,Team Fortress 2,play,1.4,DE
207869089,Robocraft,play,1.0,DE
207869089,Trove,play,0.4,DE
207869089,APB Reloaded,play,0.3,DE
64582313,Supreme Commander 2,play,392.0,CA
51132884,The Elder Scrolls V Skyrim,play,110.0,US
51132884,Saints Row The Third,play,88.0,US
51132884,PAYDAY 2,play,78.0,US
51132884,Saints Row IV,play,37.0,US
51132884,MapleStory,play,26.0,US
51132884,Need for Speed Hot Pursuit,play,15.6,US
51132884,Spore,play,7.6,US
51132884,Grand Theft Auto IV,play,6.4,US
51132884,Borderlands 2,play,4.1,US
51132884,DYNASTY WARRIORS 8 Xtreme Legends Complete Edition,play,2.7,US
51132884,Counter-Strike Global Offensive,play,2.1,US
51132884,The Sims(TM) 3,play,1.3,US
51132884,LEGO MARVEL Super Heroes,play,0.4,US
51132884,Sid Meier's Civilization V,play,0.2,US
35140004,Counter-Strike Source,play,330.0,LV
35140004,Counter-Strike Condition Zero,play,128.0,LV
35140004,Counter-Strike,play,73.0,LV
192282418,Robocraft,play,9.2,ID
105445346,Fallout New Vegas,play,102.0,BR
105445346,Tom Clancy's Ghost Recon Phantoms - EU,play,55.0,BR
105445346,Fallout 3 - Game of the Year Edition,play,27.0,BR
105445346,Half-Life 2,play,12.2,BR
105445346,Quake Live,play,8.7,BR
105445346,The Elder Scrolls V Skyrim,play,3.7,BR
105445346,Borderlands,play,1.0,BR
105445346,Planetary Annihilation,play,0.8,BR
105445346,Unturned,play,0.7,BR
105445346,Castle Crashers,play,0.6,BR
105445346,Dirty Bomb,play,0.6,BR
105445346,Half-Life 2 Lost Coast,play,0.3,BR
105445346,Team Fortress 2,play,0.3,BR
105445346,Fallen Earth,play,0.1,BR
105445346,sZone-Online,play,0.1,BR
84853093,Team Fortress 2,play,10.4,US
68719896,FINAL FANTASY XIV A Realm Reborn,play,854.0,CO
68719896,Call of Duty Black Ops III,play,69.0,CO
68719896,Sanctum 2,play,64.0,CO
68719896,Left 4 Dead 2,play,49.0,CO
68719896,Dungeon Defenders II,play,41.0,CO
68719896,Rocket League,play,40.0,CO
68719896,The Elder Scrolls V Skyrim,play,32.0,CO
68719896,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,play,31.0,CO
68719896,Resident Evil Revelations 2 / Biohazard Revelations 2,play,28.0,CO
68719896,Awesomenauts,play,14.8,CO
68719896,Age of Empires II HD Edition,play,13.4,CO
68719896,Alien Swarm,play,9.2,CO
68719896,Double Dragon Neon,play,6.3,CO
68719896,Castle Crashers,play,6.1,CO
68719896,Cities Skylines,play,5.8,CO
68719896,99 Levels To Hell,play,5.4,CO
68719896,Starbound,play,5.0,CO
68719896,Terraria,play,3.8,CO
68719896,Counter-Strike Global Offensive,play,1.9,CO
68719896,DayZ,play,1.8,CO
68719896,Resident Evil / biohazard HD REMASTER,play,1.6,CO
68719896,The Legend of Korra,play,1.5,CO
68719896,TrackMania United,play,0.4,CO
68719896,FlatOut 2,play,0.3,CO
68719896,Unturned,play,0.2,CO
118086742,Don't Starve,play,13.7,KR
118086742,Farming Simulator 2013,play,8.8,KR
118086742,Scribblenauts Unlimited,play,6.8,KR
118086742,BattleBlock Theater,play,3.0,KR
118086742,Spiral Knights,play,1.2,KR
118086742,Papo & Yo,play,1.0,KR
118086742,Dust An Elysian Tail,play,0.5,KR
118086742,Ace of Spades,play,0.4,KR
148939255,Dota 2,play,77.0,CN
114447625,Team Fortress 2,play,31.0,JP
114447625,Alien Swarm,play,8.7,JP
114447625,Dota 2,play,2.6,JP
114447625,Serious Sam HD The Second Encounter,play,1.5,JP
68672269,Dota 2,play,1015.0,RU
68672269,GRID Autosport,play,11.9,RU
68672269,TOME Immortal Arena,play,1.5,RU
33788990,Half-Life 2,play,20.0,AT
83160060,Dungeon Siege III,play,18.1,US
196403090,Counter-Strike Global Offensive,play,249.0,DE
196403090,The Four Kings Casino and Slots,play,7.4,DE
196403090,War Thunder,play,2.0,DE
196403090,Dota 2,play,1.0,DE
196403090,HAWKEN,play,0.5,DE
196403090,Dirty Bomb,play,0.4,DE
83411030,Team Fortress 2,play,7.7,KR
156145362,Team Fortress 2,play,0.2,CX
82352462,Counter-Strike Global Offensive,play,815.0,FR
82352462,Dota 2,play,500.0,FR
82352462,Counter-Strike,play,238.0,FR
82352462,Rocket League,play,162.0,FR
82352462,Left 4 Dead 2,play,137.0,FR
82352462,DayZ,play,99.0,FR
82352462,Rocksmith 2014,play,66.0,FR
82352462,Lords Of The Fallen,play,57.0,FR
82352462,Call of Duty Modern Warfare 2 - Multiplayer,play,56.0,FR
82352462,Counter-Strike Source,play,56.0,FR
82352462,Call of Duty Black Ops - Multiplayer,play,53.0,FR
82352462,Killing Floor,play,48.0,FR
82352462,Dying Light,play,42.0,FR
82352462,Dirty Bomb,play,35.0,FR
82352462,The Elder Scrolls IV Oblivion ,play,29.0,FR
82352462,Tom Clancy's Rainbow Six Siege,play,22.0,FR
82352462,Fable Anniversary,play,21.0,FR
82352462,Grand Theft Auto San Andreas,play,20.0,FR
82352462,Synergy,play,18.6,FR
82352462,The Forest,play,15.1,FR
82352462,Killing Floor 2,play,15.0,FR
82352462,Worms Revolution,play,13.5,FR
82352462,Cry of Fear,play,12.8,FR
82352462,Evolve,play,11.5,FR
82352462,Age of Empires II HD Edition,play,10.1,FR
82352462,Grand Theft Auto V,play,10.0,FR
82352462,Dungeon Defenders II,play,10.0,FR
82352462,Grand Theft Auto III,play,9.3,FR
82352462,Age of Mythology Extended Edition,play,7.2,FR
82352462,Bulletstorm,play,6.7,FR
82352462,Alien Swarm,play,5.9,FR
82352462,Team Fortress 2,play,5.9,FR
82352462,Nether,play,5.9,FR
82352462,Banished,play,5.6,FR
82352462,The Incredible Adventures of Van Helsing II,play,5.3,FR
82352462,Garry's Mod,play,4.6,FR
82352462,Team Fortress Classic,play,4.1,FR
82352462,Borderlands 2,play,3.8,FR
82352462,Tom Clancy's Ghost Recon Phantoms - EU,play,3.7,FR
82352462,Ryse Son of Rome,play,3.6,FR
82352462,Call of Duty Black Ops,play,3.3,FR
82352462,Rise of Nations Extended Edition,play,2.8,FR
82352462,Depth,play,2.7,FR
82352462,DYNASTY WARRIORS 8 Xtreme Legends Complete Edition,play,2.5,FR
82352462,Chivalry Medieval Warfare,play,2.3,FR
82352462,Alien Isolation,play,2.0,FR
82352462,TrackMania Stadium,play,2.0,FR
82352462,Serious Sam 3 BFE,play,1.9,FR
82352462,SMITE,play,1.9,FR
82352462,The Mighty Quest For Epic Loot,play,1.7,FR
82352462,Volgarr the Viking,play,1.7,FR
82352462,Age of Conan Unchained - EU version,play,1.6,FR
82352462,Half-Life Opposing Force,play,1.6,FR
82352462,Dungeon Siege 2,play,1.5,FR
82352462,Unturned,play,1.2,FR
82352462,Warframe,play,1.2,FR
82352462,Besiege,play,1.0,FR
82352462,Left 4 Dead,play,1.0,FR
82352462,Half-Life 2 Deathmatch,play,0.8,FR
82352462,Dungeon Siege,play,0.8,FR
82352462,Forge,play,0.8,FR
82352462,Zombie Panic Source,play,0.6,FR
82352462,Heroes & Generals,play,0.5,FR
82352462,Super Meat Boy,play,0.5,FR
82352462,Mortal Online,play,0.5,FR
82352462,Bionic Commando Rearmed,play,0.5,FR
82352462,Brick-Force,play,0.5,FR
82352462,Dungeon Siege III,play,0.4,FR
82352462,Counter-Strike Condition Zero,play,0.4,FR
82352462,Half-Life,play,0.3,FR
82352462,Mount & Blade Warband,play,0.3,FR
82352462,The Collider,play,0.3,FR
82352462,Gas Guzzlers Extreme,play,0.3,FR
82352462,Counter-Strike Condition Zero Deleted Scenes,play,0.2,FR
82352462,SpeedRunners,play,0.2,FR
82352462,PlanetSide 2,play,0.1,FR
80630217,The Elder Scrolls V Skyrim,play,112.0,US
80630217,Terraria,play,105.0,US
80630217,Team Fortress 2,play,100.0,US
80630217,Guns of Icarus Online,play,75.0,US
80630217,Unturned,play,37.0,US
80630217,Dungeon Defenders,play,29.0,US
80630217,FTL Faster Than Light,play,27.0,US
80630217,The Lord of the Rings Online,play,27.0,US
80630217,ORION Prelude,play,25.0,US
80630217,AdVenture Capitalist,play,23.0,US
80630217,Depth,play,18.2,US
80630217,Portal 2,play,15.2,US
80630217,Clicker Heroes,play,11.4,US
80630217,Audiosurf,play,6.6,US
80630217,Ace of Spades,play,5.9,US
80630217,Castle Crashers,play,3.5,US
80630217,Superbrothers Sword & Sworcery EP,play,3.1,US
80630217,Portal,play,2.9,US
80630217,Galcon 2,play,2.2,US
80630217,FEZ,play,1.9,US
